uid,id.orig_p,id.resp_p,trans_depth,method,uri,referrer,version,user_agent,origin,request_body_len,response_body_len,status_code,status_msg,info_code,info_msg,tags,username,password,proxied,orig_fuids,orig_filenames,orig_mime_types,resp_fuids,resp_filenames,resp_mime_types,device
CmYlov1xslHMfARf2i,41909,80,1,GET,/api/1d7a2f22157658516ebbad4748c9f43/sensors,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,0,464,200,OK,-,-,(empty),-,-,-,-,-,-,FeH2P93sF0VLojbCS3,-,text/json,HueSwitch
CLuaFX1RaZILiJmv29,40628,80,1,POST,/queue/getmessage?duration=180000&interval=25&sso=91c2b44e0cc2e21ed49576ab6732c15b5c8a86e5f4211feb4a1e9a086dddf9d2663e7c6b035a33b43dd98c6168842c6bb4db90d7a83e0ad2cd8bf0010e8814e9836421ead32d055f3e05c80ba69c0955770db808bd9918cf1e9f2eb8ad0b227a626246c01274a1ddbc7663ca1a01aec93f5a829577f38c832649cf73f72a0c0d2fbe75ecf4adb27e0fe3bf0d10027b873f056baefe608d4d85f0fd8413d0a6ed3afe12cb943d5b384576983a1fc606ce661ee9090c3bfde87fa5e66716ac060b&i=d096006d57e5c25fa76a04138ffaccca&auth=c1fef1784f2f03d289af1957cae200bc274162d0,-,1.1,-,-,128,32,200,OK,-,-,(empty),-,-,-,FhCOxH3mpxXkhZXup,-,text/plain,FdKNGW1TMDFEdfOTie,-,text/plain,HueBridge
CN6Iua1ccD0OG7ueDi,39147,80,1,GET,/api/792c3bef656bfd83720765ec2f717b9c/lights/new,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,0,22,200,OK,-,-,(empty),-,-,-,-,-,-,FGedi34ZoS3zqUZHt,-,text/json,HueBridge
CImPN52okVbEal7WCe,40629,80,1,POST,/queue/getmessage?duration=180000&interval=25&sso=91c2b44e0cc2e21ed49576ab6732c15b5c8a86e5f4211feb4a1e9a086dddf9d2663e7c6b035a33b43dd98c6168842c6bb4db90d7a83e0ad2cd8bf0010e8814e9836421ead32d055f3e05c80ba69c0955770db808bd9918cf1e9f2eb8ad0b227a626246c01274a1ddbc7663ca1a01aec93f5a829577f38c832649cf73f72a0c0d2fbe75ecf4adb27e0fe3bf0d10027b873f056baefe608d4d85f0fd8413d0a6ed3afe12cb943d5b384576983a1fc606ce661ee9090c3bfde87fa5e66716ac060b&i=99558d886c11331f02236ab249c3623e&auth=8d901eb977e7df75ba62c84177ec76badc630d4a,-,1.1,-,-,128,32,200,OK,-,-,(empty),-,-,-,F6Xky34Xs0soZcUpOg,-,text/plain,FpsvGS3nGLrypyQNcj,-,text/plain,HueBridge
ChOvRs31wCMlgXOVU,59988,80,1,GET,/api/792c3bef656bfd83720765ec2f717b9c/lights/new,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,0,22,200,OK,-,-,(empty),-,-,-,-,-,-,FeNnpG1973vqSgKpdd,-,text/json,HueBridge
CLGe3B2GDpIDnjwy4,40630,80,1,POST,/queue/getmessage?duration=180000&interval=25&sso=91c2b44e0cc2e21ed49576ab6732c15b5c8a86e5f4211feb4a1e9a086dddf9d2663e7c6b035a33b43dd98c6168842c6bb4db90d7a83e0ad2cd8bf0010e8814e9836421ead32d055f3e05c80ba69c0955770db808bd9918cf1e9f2eb8ad0b227a626246c01274a1ddbc7663ca1a01aec93f5a829577f38c832649cf73f72a0c0d2fbe75ecf4adb27e0fe3bf0d10027b873f056baefe608d4d85f0fd8413d0a6ed3afe12cb943d5b384576983a1fc606ce661ee9090c3bfde87fa5e66716ac060b&i=5bad898a02359fad4f6883432b97f110&auth=2e00412c8da068bc1231a48117ee5e737f7cf994,-,1.1,-,-,128,32,200,OK,-,-,(empty),-,-,-,FM2DX93RVOWGzTAU2g,-,text/plain,FyWMUb2QNwiiCyd9B9,-,text/plain,HueBridge
CF7EOhsDUyENOvtrb,54015,80,1,GET,/api/792c3bef656bfd83720765ec2f717b9c,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,0,1199,200,OK,-,-,(empty),-,-,-,-,-,-,FOTkj1416gY5uIvQa7,-,text/json,HueBridge
CfcxXY1TQwfnVNreR9,33774,80,1,GET,/api/792c3bef656bfd83720765ec2f717b9c/lights/new,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,0,22,200,OK,-,-,(empty),-,-,-,-,-,-,F90UtZmo2KKmZxxlg,-,text/json,HueBridge
ChjYIM1gYBECiJAVc7,40631,80,1,POST,/queue/getmessage?duration=180000&interval=25&sso=91c2b44e0cc2e21ed49576ab6732c15b5c8a86e5f4211feb4a1e9a086dddf9d2663e7c6b035a33b43dd98c6168842c6bb4db90d7a83e0ad2cd8bf0010e8814e9836421ead32d055f3e05c80ba69c0955770db808bd9918cf1e9f2eb8ad0b227a626246c01274a1ddbc7663ca1a01aec93f5a829577f38c832649cf73f72a0c0d2fbe75ecf4adb27e0fe3bf0d10027b873f056baefe608d4d85f0fd8413d0a6ed3afe12cb943d5b384576983a1fc606ce661ee9090c3bfde87fa5e66716ac060b&i=3d200f4937375906331ddca191fbb61b&auth=a7dc8badc8b4aaa71c147bb5f02aab307b9ea599,-,1.1,-,-,128,32,200,OK,-,-,(empty),-,-,-,FAyFeO2dWjIeGOsVN9,-,text/plain,FZnO9v2BlNUBKosHKg,-,text/plain,HueBridge
CfJXHY2z4VImrYcsQ6,36192,80,1,GET,/api/792c3bef656bfd83720765ec2f717b9c/lights/new,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,0,22,200,OK,-,-,(empty),-,-,-,-,-,-,FYdK3wZse0EGaU255,-,text/json,HueBridge
CZXNM5WzF2ncYehu6,40632,80,1,POST,/queue/getmessage?duration=180000&interval=25&sso=91c2b44e0cc2e21ed49576ab6732c15b5c8a86e5f4211feb4a1e9a086dddf9d2663e7c6b035a33b43dd98c6168842c6bb4db90d7a83e0ad2cd8bf0010e8814e9836421ead32d055f3e05c80ba69c0955770db808bd9918cf1e9f2eb8ad0b227a626246c01274a1ddbc7663ca1a01aec93f5a829577f38c832649cf73f72a0c0d2fbe75ecf4adb27e0fe3bf0d10027b873f056baefe608d4d85f0fd8413d0a6ed3afe12cb943d5b384576983a1fc606ce661ee9090c3bfde87fa5e66716ac060b&i=29ca338a3f411c293b2915d73f129551&auth=62c221a781cb31f3027113828ff7fec9885d61ad,-,1.1,-,-,128,32,200,OK,-,-,(empty),-,-,-,FffzFe1GetZIdSJPbb,-,text/plain,FRlaBu4dLk3IKYSsBi,-,text/plain,HueBridge
CXlmG84NNKcCqSCKFh,58618,80,1,GET,/api/792c3bef656bfd83720765ec2f717b9c/lights/new,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,0,68,200,OK,-,-,(empty),-,-,-,-,-,-,FsCFlg3iXp6kfisHO7,-,text/json,HueBridge
C1yhlA4ruHYqf5WL41,40633,80,1,POST,/queue/getmessage?duration=180000&interval=25&sso=91c2b44e0cc2e21ed49576ab6732c15b5c8a86e5f4211feb4a1e9a086dddf9d2663e7c6b035a33b43dd98c6168842c6bb4db90d7a83e0ad2cd8bf0010e8814e9836421ead32d055f3e05c80ba69c0955770db808bd9918cf1e9f2eb8ad0b227a626246c01274a1ddbc7663ca1a01aec93f5a829577f38c832649cf73f72a0c0d2fbe75ecf4adb27e0fe3bf0d10027b873f056baefe608d4d85f0fd8413d0a6ed3afe12cb943d5b384576983a1fc606ce661ee9090c3bfde87fa5e66716ac060b&i=e595783b29216f2eb20f4a5be20f4a17&auth=cd37c151a2f80503442358ee189e8e65d1a5876f,-,1.1,-,-,128,32,200,OK,-,-,(empty),-,-,-,FpFdXz3zv86PMkCJk3,-,text/plain,Fk1EWR1Ux9rVOd7KQ5,-,text/plain,HueBridge
CLDZAk4aIoZDKYbSEd,40634,80,1,POST,/queue/getmessage?duration=180000&interval=25&sso=91c2b44e0cc2e21ed49576ab6732c15b5c8a86e5f4211feb4a1e9a086dddf9d2663e7c6b035a33b43dd98c6168842c6bb4db90d7a83e0ad2cd8bf0010e8814e9836421ead32d055f3e05c80ba69c0955770db808bd9918cf1e9f2eb8ad0b227a626246c01274a1ddbc7663ca1a01aec93f5a829577f38c832649cf73f72a0c0d2fbe75ecf4adb27e0fe3bf0d10027b873f056baefe608d4d85f0fd8413d0a6ed3afe12cb943d5b384576983a1fc606ce661ee9090c3bfde87fa5e66716ac060b&i=d72c7f6402dbd10520ac5129766bae8f&auth=a4f346296926452fcd1caea2de958d0539168794,-,1.1,-,-,128,32,200,OK,-,-,(empty),-,-,-,FGLMw74OWxtGuYF5Yk,-,text/plain,FO5dI83YBnhKWdJ5f4,-,text/plain,HueBridge
CU7kr73OL50VSzLXv3,48270,80,1,GET,/api/792c3bef656bfd83720765ec2f717b9c,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,0,1553,200,OK,-,-,(empty),-,-,-,-,-,-,FVPAuh2bT5CfIMFCTc,-,text/json,HueBridge
CFNdLZ3SHpOsx8HJcj,40635,80,1,POST,/queue/getmessage?duration=180000&interval=25&sso=91c2b44e0cc2e21ed49576ab6732c15b5c8a86e5f4211feb4a1e9a086dddf9d2663e7c6b035a33b43dd98c6168842c6bb4db90d7a83e0ad2cd8bf0010e8814e9836421ead32d055f3e05c80ba69c0955770db808bd9918cf1e9f2eb8ad0b227a626246c01274a1ddbc7663ca1a01aec93f5a829577f38c832649cf73f72a0c0d2fbe75ecf4adb27e0fe3bf0d10027b873f056baefe608d4d85f0fd8413d0a6ed3afe12cb943d5b384576983a1fc606ce661ee9090c3bfde87fa5e66716ac060b&i=8cca81a4e36247d6883a7388666850f9&auth=465c7795a0ea7b52e017d7d444182f45421a12cb,-,1.1,-,-,128,32,200,OK,-,-,(empty),-,-,-,FVYAF1gSVLcVV6oR,-,text/plain,FaM9ov23Mf3ZyGR3Sh,-,text/plain,HueBridge
CHtwWAKAx0K2zYJWh,40636,80,1,POST,/queue/getmessage?duration=180000&interval=25&sso=91c2b44e0cc2e21ed49576ab6732c15b5c8a86e5f4211feb4a1e9a086dddf9d2663e7c6b035a33b43dd98c6168842c6bb4db90d7a83e0ad2cd8bf0010e8814e9836421ead32d055f3e05c80ba69c0955770db808bd9918cf1e9f2eb8ad0b227a626246c01274a1ddbc7663ca1a01aec93f5a829577f38c832649cf73f72a0c0d2fbe75ecf4adb27e0fe3bf0d10027b873f056baefe608d4d85f0fd8413d0a6ed3afe12cb943d5b384576983a1fc606ce661ee9090c3bfde87fa5e66716ac060b&i=54878e89f98a90757b3e358b16c404b9&auth=2dd5cedc11d12cb79e2a54d4e9af07b3b6e23548,-,1.1,-,-,128,32,200,OK,-,-,(empty),-,-,-,FYCgMTC3p5qZ03uPb,-,text/plain,FoyQ7q2EdKHnhz36Rj,-,text/plain,HueBridge
CqkRpw2PFE7JCXTotj,40637,80,1,POST,/queue/getmessage?duration=180000&interval=25&sso=91c2b44e0cc2e21ed49576ab6732c15b5c8a86e5f4211feb4a1e9a086dddf9d2663e7c6b035a33b43dd98c6168842c6bb4db90d7a83e0ad2cd8bf0010e8814e9836421ead32d055f3e05c80ba69c0955770db808bd9918cf1e9f2eb8ad0b227a626246c01274a1ddbc7663ca1a01aec93f5a829577f38c832649cf73f72a0c0d2fbe75ecf4adb27e0fe3bf0d10027b873f056baefe608d4d85f0fd8413d0a6ed3afe12cb943d5b384576983a1fc606ce661ee9090c3bfde87fa5e66716ac060b&i=b499e24aadf478023b481d36625c8b6d&auth=4bb014ce25d19aecce8df3df1ad58621fd40828f,-,1.1,-,-,128,32,200,OK,-,-,(empty),-,-,-,FvwD1R1OZlvGqzaSd8,-,text/plain,FitbZee3ZtpZSaoek,-,text/plain,HueBridge
C7UcfI3e4hL3nQ3rH3,40638,80,1,POST,/queue/getmessage?duration=180000&interval=25&sso=91c2b44e0cc2e21ed49576ab6732c15b5c8a86e5f4211feb4a1e9a086dddf9d2663e7c6b035a33b43dd98c6168842c6bb4db90d7a83e0ad2cd8bf0010e8814e9836421ead32d055f3e05c80ba69c0955770db808bd9918cf1e9f2eb8ad0b227a626246c01274a1ddbc7663ca1a01aec93f5a829577f38c832649cf73f72a0c0d2fbe75ecf4adb27e0fe3bf0d10027b873f056baefe608d4d85f0fd8413d0a6ed3afe12cb943d5b384576983a1fc606ce661ee9090c3bfde87fa5e66716ac060b&i=0ca327b99f0c503971957b8ee9942ae4&auth=dc113a3394e4030f3863769a0df47d00dde01f39,-,1.1,-,-,128,32,200,OK,-,-,(empty),-,-,-,F9fYKv4uU646Sbftl3,-,text/plain,FoV7DN3WHhraZElvth,-,text/plain,HueBridge
CtN82x1GBvaSCScv4g,40639,80,1,POST,/queue/getmessage?duration=180000&interval=25&sso=91c2b44e0cc2e21ed49576ab6732c15b5c8a86e5f4211feb4a1e9a086dddf9d2663e7c6b035a33b43dd98c6168842c6bb4db90d7a83e0ad2cd8bf0010e8814e9836421ead32d055f3e05c80ba69c0955770db808bd9918cf1e9f2eb8ad0b227a626246c01274a1ddbc7663ca1a01aec93f5a829577f38c832649cf73f72a0c0d2fbe75ecf4adb27e0fe3bf0d10027b873f056baefe608d4d85f0fd8413d0a6ed3afe12cb943d5b384576983a1fc606ce661ee9090c3bfde87fa5e66716ac060b&i=2ffdcc3a0fc6e5317fc139f455517c42&auth=b77fef681da39c0473c1a65079d4f55d3b37b823,-,1.1,-,-,128,32,200,OK,-,-,(empty),-,-,-,FKrukx2t8L1rvXSQ0i,-,text/plain,FjcsoE43Pt6kp1tNZe,-,text/plain,HueBridge
ChQNhr3OPbrO0R05Sk,57940,80,1,GET,/api/792c3bef656bfd83720765ec2f717b9c,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,0,1553,200,OK,-,-,(empty),-,-,-,-,-,-,FCjDa63APRUB8P5Fn5,-,text/json,HueBridge
CXDVE5362A8alhVb6a,40640,80,1,POST,/queue/getmessage?duration=180000&interval=25&sso=91c2b44e0cc2e21ed49576ab6732c15b5c8a86e5f4211feb4a1e9a086dddf9d2663e7c6b035a33b43dd98c6168842c6bb4db90d7a83e0ad2cd8bf0010e8814e9836421ead32d055f3e05c80ba69c0955770db808bd9918cf1e9f2eb8ad0b227a626246c01274a1ddbc7663ca1a01aec93f5a829577f38c832649cf73f72a0c0d2fbe75ecf4adb27e0fe3bf0d10027b873f056baefe608d4d85f0fd8413d0a6ed3afe12cb943d5b384576983a1fc606ce661ee9090c3bfde87fa5e66716ac060b&i=15dbeecee770f2032488081c54ab5bf0&auth=729d01c43dcef60c919affbb0fa31ba68f7fcda1,-,1.1,-,-,128,32,200,OK,-,-,(empty),-,-,-,FO78oM33o77ZLasIuj,-,text/plain,FNBhWm2TJtd9iPLodl,-,text/plain,HueBridge
CWfolA34aqDQp7iXp2,40641,80,1,POST,/queue/getmessage?duration=180000&interval=25&sso=91c2b44e0cc2e21ed49576ab6732c15b5c8a86e5f4211feb4a1e9a086dddf9d2663e7c6b035a33b43dd98c6168842c6bb4db90d7a83e0ad2cd8bf0010e8814e9836421ead32d055f3e05c80ba69c0955770db808bd9918cf1e9f2eb8ad0b227a626246c01274a1ddbc7663ca1a01aec93f5a829577f38c832649cf73f72a0c0d2fbe75ecf4adb27e0fe3bf0d10027b873f056baefe608d4d85f0fd8413d0a6ed3afe12cb943d5b384576983a1fc606ce661ee9090c3bfde87fa5e66716ac060b&i=48074cb29322cc76cd08a7b8168bfb78&auth=6a618dee454542023551f9ec09c5c7c72c9e002c,-,1.1,-,-,128,32,200,OK,-,-,(empty),-,-,-,Fv2qWk3hOx0q8pq9v6,-,text/plain,Fwmm383A57EFJgO6ja,-,text/plain,HueBridge
C57qus3uIS5PQvxuU6,40642,80,1,POST,/queue/getmessage?duration=180000&interval=25&sso=91c2b44e0cc2e21ed49576ab6732c15b5c8a86e5f4211feb4a1e9a086dddf9d2663e7c6b035a33b43dd98c6168842c6bb4db90d7a83e0ad2cd8bf0010e8814e9836421ead32d055f3e05c80ba69c0955770db808bd9918cf1e9f2eb8ad0b227a626246c01274a1ddbc7663ca1a01aec93f5a829577f38c832649cf73f72a0c0d2fbe75ecf4adb27e0fe3bf0d10027b873f056baefe608d4d85f0fd8413d0a6ed3afe12cb943d5b384576983a1fc606ce661ee9090c3bfde87fa5e66716ac060b&i=3dde0fb47267816bbd8d09d0b9a27cf8&auth=43809e2fafe79f97ef05f2476d5ef55629ffb227,-,1.1,-,-,128,32,200,OK,-,-,(empty),-,-,-,F6KYVx3pFJf68GkA61,-,text/plain,FsoeiO3YFElx5SJMS7,-,text/plain,HueBridge
CB2A5a4qCOHDaPaBe3,40643,80,1,POST,/queue/getmessage?duration=180000&interval=25&sso=91c2b44e0cc2e21ed49576ab6732c15b5c8a86e5f4211feb4a1e9a086dddf9d2663e7c6b035a33b43dd98c6168842c6bb4db90d7a83e0ad2cd8bf0010e8814e9836421ead32d055f3e05c80ba69c0955770db808bd9918cf1e9f2eb8ad0b227a626246c01274a1ddbc7663ca1a01aec93f5a829577f38c832649cf73f72a0c0d2fbe75ecf4adb27e0fe3bf0d10027b873f056baefe608d4d85f0fd8413d0a6ed3afe12cb943d5b384576983a1fc606ce661ee9090c3bfde87fa5e66716ac060b&i=10ba01a1d594c8827263db273151e20a&auth=df2882c62c97f7024338a0815ea3ac84bf64d584,-,1.1,-,-,128,32,200,OK,-,-,(empty),-,-,-,FSwwZE1iiPhZTxlkBg,-,text/plain,Fe0tWS3yWpdOvpek9l,-,text/plain,HueBridge
CIwxrm2YEQVl4L1l89,40644,80,1,POST,/queue/getmessage?duration=180000&interval=25&sso=91c2b44e0cc2e21ed49576ab6732c15b5c8a86e5f4211feb4a1e9a086dddf9d2663e7c6b035a33b43dd98c6168842c6bb4db90d7a83e0ad2cd8bf0010e8814e9836421ead32d055f3e05c80ba69c0955770db808bd9918cf1e9f2eb8ad0b227a626246c01274a1ddbc7663ca1a01aec93f5a829577f38c832649cf73f72a0c0d2fbe75ecf4adb27e0fe3bf0d10027b873f056baefe608d4d85f0fd8413d0a6ed3afe12cb943d5b384576983a1fc606ce661ee9090c3bfde87fa5e66716ac060b&i=87071c0bc128c851bdbe3370af90dc40&auth=c3f5e54861faeeb72ac9339b3abdc2ff57e826aa,-,1.1,-,-,128,32,200,OK,-,-,(empty),-,-,-,FyJguD16hK9ElVCpqk,-,text/plain,FFeWr02Nj4FrA24Of6,-,text/plain,HueBridge
Ci1Cb04Nbs9uDaEXf,56481,80,1,GET,/api/792c3bef656bfd83720765ec2f717b9c,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,0,1553,200,OK,-,-,(empty),-,-,-,-,-,-,FN7afj479DmHTsF8T4,-,text/json,HueBridge
CvXWbB136yCzpnUtk9,40645,80,1,POST,/queue/getmessage?duration=180000&interval=25&sso=91c2b44e0cc2e21ed49576ab6732c15b5c8a86e5f4211feb4a1e9a086dddf9d2663e7c6b035a33b43dd98c6168842c6bb4db90d7a83e0ad2cd8bf0010e8814e9836421ead32d055f3e05c80ba69c0955770db808bd9918cf1e9f2eb8ad0b227a626246c01274a1ddbc7663ca1a01aec93f5a829577f38c832649cf73f72a0c0d2fbe75ecf4adb27e0fe3bf0d10027b873f056baefe608d4d85f0fd8413d0a6ed3afe12cb943d5b384576983a1fc606ce661ee9090c3bfde87fa5e66716ac060b&i=a6e8c0554b66e9ad62aa3c0957ac6b2a&auth=d71aebeb32208a95e3a884af98007b8cd87b05dd,-,1.1,-,-,128,32,200,OK,-,-,(empty),-,-,-,FVzjHl1HW8i5qAHnrg,-,text/plain,Fm4kDQ3u6zkMlSnet7,-,text/plain,HueBridge
CMBtBy3RqNbZXC0mmj,40646,80,1,POST,/queue/getmessage?duration=180000&interval=25&sso=91c2b44e0cc2e21ed49576ab6732c15b5c8a86e5f4211feb4a1e9a086dddf9d2663e7c6b035a33b43dd98c6168842c6bb4db90d7a83e0ad2cd8bf0010e8814e9836421ead32d055f3e05c80ba69c0955770db808bd9918cf1e9f2eb8ad0b227a626246c01274a1ddbc7663ca1a01aec93f5a829577f38c832649cf73f72a0c0d2fbe75ecf4adb27e0fe3bf0d10027b873f056baefe608d4d85f0fd8413d0a6ed3afe12cb943d5b384576983a1fc606ce661ee9090c3bfde87fa5e66716ac060b&i=92e110304365269bee25c0ad3f5eb0e4&auth=7d6be3f468b41e2d82066bcc2a8ea7e686afbab9,-,1.1,-,-,128,32,200,OK,-,-,(empty),-,-,-,FDzzhU2Wy4vZSL78a5,-,text/plain,FGABIl2wPzUyADmHXj,-,text/plain,HueBridge
Cjve2v4xzCm7QAQ3Fg,40647,80,1,POST,/queue/getmessage?duration=180000&interval=25&sso=91c2b44e0cc2e21ed49576ab6732c15b5c8a86e5f4211feb4a1e9a086dddf9d2663e7c6b035a33b43dd98c6168842c6bb4db90d7a83e0ad2cd8bf0010e8814e9836421ead32d055f3e05c80ba69c0955770db808bd9918cf1e9f2eb8ad0b227a626246c01274a1ddbc7663ca1a01aec93f5a829577f38c832649cf73f72a0c0d2fbe75ecf4adb27e0fe3bf0d10027b873f056baefe608d4d85f0fd8413d0a6ed3afe12cb943d5b384576983a1fc606ce661ee9090c3bfde87fa5e66716ac060b&i=8ea27e0fd832aa109a0ad9a3b62ac20d&auth=426e1ba61dd3ab9fe4a95aa4ed4f7945c648a642,-,1.1,-,-,128,32,200,OK,-,-,(empty),-,-,-,FDCo321FpAPizedjhh,-,text/plain,FWHcWSbnVxHedBEB1,-,text/plain,HueBridge
CNVZDY1Fr7mNJbqMkh,40648,80,1,POST,/queue/getmessage?duration=180000&interval=25&sso=91c2b44e0cc2e21ed49576ab6732c15b5c8a86e5f4211feb4a1e9a086dddf9d2663e7c6b035a33b43dd98c6168842c6bb4db90d7a83e0ad2cd8bf0010e8814e9836421ead32d055f3e05c80ba69c0955770db808bd9918cf1e9f2eb8ad0b227a626246c01274a1ddbc7663ca1a01aec93f5a829577f38c832649cf73f72a0c0d2fbe75ecf4adb27e0fe3bf0d10027b873f056baefe608d4d85f0fd8413d0a6ed3afe12cb943d5b384576983a1fc606ce661ee9090c3bfde87fa5e66716ac060b&i=3635775e8ba273686a30eab7b0175423&auth=79ce7aa7a4d7fe4050955ab537f239807e12ee32,-,1.1,-,-,128,32,200,OK,-,-,(empty),-,-,-,Fa5Cfe4sxKqYVyRhnb,-,text/plain,FGE01w3Ev7JsbOoY18,-,text/plain,HueBridge
ChVoJyaSjmnjlw5gk,40649,80,1,POST,/queue/getmessage?duration=180000&interval=25&sso=91c2b44e0cc2e21ed49576ab6732c15b5c8a86e5f4211feb4a1e9a086dddf9d2663e7c6b035a33b43dd98c6168842c6bb4db90d7a83e0ad2cd8bf0010e8814e9836421ead32d055f3e05c80ba69c0955770db808bd9918cf1e9f2eb8ad0b227a626246c01274a1ddbc7663ca1a01aec93f5a829577f38c832649cf73f72a0c0d2fbe75ecf4adb27e0fe3bf0d10027b873f056baefe608d4d85f0fd8413d0a6ed3afe12cb943d5b384576983a1fc606ce661ee9090c3bfde87fa5e66716ac060b&i=bacec12348b1acdf839a63d1f01b3d3a&auth=fd7c1c3c76ec0b741cce51ea7a5dcbcf22348c9b,-,1.1,-,-,128,32,200,OK,-,-,(empty),-,-,-,FMR0Kq33OuRZGaoxhk,-,text/plain,FydQiz1HLsGsQt7dH3,-,text/plain,HueBridge
CxQb5z3M7x6KdZlNs5,42952,80,1,GET,/api/792c3bef656bfd83720765ec2f717b9c,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,0,1553,200,OK,-,-,(empty),-,-,-,-,-,-,FFxOwj1Gu1bxNMygaa,-,text/json,HueBridge
CwWq9O1t5zgs8TS8Q3,40650,80,1,POST,/queue/getmessage?duration=180000&interval=25&sso=91c2b44e0cc2e21ed49576ab6732c15b5c8a86e5f4211feb4a1e9a086dddf9d2663e7c6b035a33b43dd98c6168842c6bb4db90d7a83e0ad2cd8bf0010e8814e9836421ead32d055f3e05c80ba69c0955770db808bd9918cf1e9f2eb8ad0b227a626246c01274a1ddbc7663ca1a01aec93f5a829577f38c832649cf73f72a0c0d2fbe75ecf4adb27e0fe3bf0d10027b873f056baefe608d4d85f0fd8413d0a6ed3afe12cb943d5b384576983a1fc606ce661ee9090c3bfde87fa5e66716ac060b&i=865ff7fd85143f08aa19e457976bfab7&auth=b79132d843a4317749f6ab34821f89e2fa51697a,-,1.1,-,-,128,32,200,OK,-,-,(empty),-,-,-,Feg9P73y3USuYvJKv1,-,text/plain,F9qTEm1yraiC4dq2fa,-,text/plain,HueBridge
C1rVLH1rdm6q5P4gDa,40651,80,1,POST,/queue/getmessage?duration=180000&interval=25&sso=91c2b44e0cc2e21ed49576ab6732c15b5c8a86e5f4211feb4a1e9a086dddf9d2663e7c6b035a33b43dd98c6168842c6bb4db90d7a83e0ad2cd8bf0010e8814e9836421ead32d055f3e05c80ba69c0955770db808bd9918cf1e9f2eb8ad0b227a626246c01274a1ddbc7663ca1a01aec93f5a829577f38c832649cf73f72a0c0d2fbe75ecf4adb27e0fe3bf0d10027b873f056baefe608d4d85f0fd8413d0a6ed3afe12cb943d5b384576983a1fc606ce661ee9090c3bfde87fa5e66716ac060b&i=d9d57b7e6e7f69e58df7f955c46eb59d&auth=1111e94b0040095fdcd7bbd34054d7446f3af5ae,-,1.1,-,-,128,32,200,OK,-,-,(empty),-,-,-,FZF9IV193p5DhXtfs5,-,text/plain,FETfYD1L9wPqq5FIVd,-,text/plain,HueBridge
ClhdY83zziQciMAil6,40652,80,1,POST,/queue/getmessage?duration=180000&interval=25&sso=91c2b44e0cc2e21ed49576ab6732c15b5c8a86e5f4211feb4a1e9a086dddf9d2663e7c6b035a33b43dd98c6168842c6bb4db90d7a83e0ad2cd8bf0010e8814e9836421ead32d055f3e05c80ba69c0955770db808bd9918cf1e9f2eb8ad0b227a626246c01274a1ddbc7663ca1a01aec93f5a829577f38c832649cf73f72a0c0d2fbe75ecf4adb27e0fe3bf0d10027b873f056baefe608d4d85f0fd8413d0a6ed3afe12cb943d5b384576983a1fc606ce661ee9090c3bfde87fa5e66716ac060b&i=99bc110c77908f1dea251f216e7996c6&auth=458f79aef288cf88a81a5f94411dbbfef3f40f2c,-,1.1,-,-,128,32,200,OK,-,-,(empty),-,-,-,Ff4ihn2O45POvYoaD3,-,text/plain,FdoY2U26Q7AOMV0Ivh,-,text/plain,HueBridge
