uid,files_fuid,files_id.orig_p,files_id.resp_p,files_source,files_depth,files_analyzers,files_mime_type,files_filename,files_duration,files_local_orig,files_is_orig,files_seen_bytes,files_total_bytes,files_missing_bytes,files_overflow_bytes,files_timedout,files_parent_fuid,files_md5,files_sha1,files_sha256,files_extracted,files_extracted_cutoff,files_extracted_size,http_id.orig_p,http_id.resp_p,http_trans_depth,http_method,http_uri,http_referrer,http_version,http_user_agent,http_origin,http_request_body_len,http_response_body_len,http_status_code,http_status_msg,http_info_code,http_info_msg,http_tags,http_username,http_password,http_proxied,http_orig_fuids,http_orig_filenames,http_orig_mime_types,http_resp_fuids,http_resp_filenames,http_resp_mime_types,conn_id.orig_p,conn_id.resp_p,conn_proto,conn_service,conn_duration,conn_orig_bytes,conn_resp_bytes,conn_conn_state,conn_local_orig,conn_local_resp,conn_missed_bytes,conn_history,conn_orig_pkts,conn_orig_ip_bytes,conn_resp_pkts,conn_resp_ip_bytes,conn_tunnel_parents,conn_ip_proto,dns_id.orig_p,dns_id.resp_p,dns_proto,dns_trans_id,dns_rtt,dns_query,dns_qclass,dns_qclass_name,dns_qtype,dns_qtype_name,dns_rcode,dns_rcode_name,dns_AA,dns_TC,dns_RD,dns_RA,dns_Z,dns_answers,dns_TTLs,dns_rejected,dns_opcode,dns_opcode_name,ssl_id.orig_p,ssl_id.resp_p,ssl_version,ssl_cipher,ssl_curve,ssl_server_name,ssl_resumed,ssl_last_alert,ssl_next_protocol,ssl_established,ssl_ssl_history,ssl_cert_chain_fps,ssl_client_cert_chain_fps,ssl_sni_matches_cert,weird_id.orig_p,weird_id.resp_p,weird_name,weird_addl,weird_notice,weird_peer,weird_source,ntp_id.orig_p,ntp_id.resp_p,ntp_version,ntp_mode,ntp_stratum,ntp_poll,ntp_precision,ntp_root_delay,ntp_root_disp,ntp_ref_id,ntp_ref_time,ntp_org_time,ntp_rec_time,ntp_xmt_time,ntp_num_exts,device
C6FWtn164l6beSKUG4,Fw0Bia44C9hPO62jn6,60605.0,80.0,HTTP,0.0,(empty),text/json,-,0.0,T,F,49.0,-,0.0,0.0,F,-,-,-,-,-,-,-,60605.0,80.0,1.0,GET,/api/1d7a2f22157658516ebbad4748c9f43/sensors/new,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,0.0,49.0,200,OK,-,-,(empty),-,-,-,-,-,-,Fw0Bia44C9hPO62jn6,-,text/json,60605.0,80.0,tcp,http,0.015577,205,470,SF,T,T,0.0,ShADadfF,5.0,473.0,5.0,738.0,-,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HueSwitch
C6RcTg2pY1mMtxRMEi,FBu0ZM3gWG5U8G5K8i,38443.0,80.0,HTTP,0.0,(empty),text/json,-,0.007513,T,F,4099.0,-,0.0,0.0,F,-,-,-,-,-,-,-,38443.0,80.0,1.0,GET,/api/1d7a2f22157658516ebbad4748c9f43,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,0.0,4099.0,200,OK,-,-,(empty),-,-,-,-,-,-,FBu0ZM3gWG5U8G5K8i,-,text/json,38443.0,80.0,tcp,http,0.022916,193,4520,SF,T,T,0.0,ShADadfF,9.0,669.0,9.0,4996.0,-,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HueSwitch
C6WV2d368jBlBgaQSe,FA0Eya3aELa4q1nqR1,47520.0,80.0,HTTP,0.0,(empty),text/json,-,0.0,T,T,268.0,268,0.0,0.0,F,-,-,-,-,-,-,-,47520.0,80.0,1.0,POST,/api/1d7a2f22157658516ebbad4748c9f43/rules/,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,268.0,24.0,200,OK,-,-,(empty),-,-,-,FA0Eya3aELa4q1nqR1,-,text/json,F0fMsb1NcQ1LnULcVe,-,text/json,47520.0,80.0,tcp,http,0.032369,539,445,SF,T,T,0.0,ShADadftF,8.0,975.0,8.0,891.0,-,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HueSwitch
C6cSlg41A9bQJYonHg,FOXYtI1zjeDOXxIKZa,46738.0,80.0,HTTP,0.0,(empty),text/json,-,0.0,T,T,28.0,28,0.0,0.0,F,-,-,-,-,-,-,-,46738.0,80.0,1.0,PUT,/api/792c3bef656bfd83720765ec2f717b9c/config,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,28.0,50.0,200,OK,-,-,(empty),-,-,-,FOXYtI1zjeDOXxIKZa,-,text/json,FiDXKa3NK9MJqVaLd3,-,text/json,46738.0,80.0,tcp,http,0.016086,298,471,SF,T,T,0.0,ShADadfF,7.0,670.0,7.0,843.0,-,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HueBridge
C7Gv7S36M8rn8eem23,FRow063rJQFshUXktb,60585.0,80.0,HTTP,0.0,(empty),text/json,-,0.0,T,F,464.0,-,0.0,0.0,F,-,-,-,-,-,-,-,60585.0,80.0,1.0,GET,/api/1d7a2f22157658516ebbad4748c9f43/sensors,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,0.0,464.0,200,OK,-,-,(empty),-,-,-,-,-,-,FRow063rJQFshUXktb,-,text/json,60585.0,80.0,tcp,http,0.011906,201,885,SF,T,T,0.0,ShADadfF,6.0,521.0,5.0,1153.0,-,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HueSwitch
C7IKOS2v2qdLaEss91,FYg6aFV3XAqLi5xI9,54756.0,80.0,HTTP,0.0,(empty),-,-,0.0,F,F,9.0,9,0.0,0.0,F,-,-,-,-,-,-,-,54756.0,80.0,1.0,GET,/router/firmware/query.aspx?model=DCH-G020_Ax_Default_FW_0122_1C5F2BAAFD4E,-,1.1,-,-,0.0,9.0,404,Not Found,-,-,(empty),-,-,-,-,-,-,FYg6aFV3XAqLi5xI9,-,-,54756.0,80.0,tcp,http,1.332882,137,201,SF,T,F,0.0,ShADadFf,6.0,457.0,4.0,417.0,-,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D-LinkHomeHub
C7LfWl4q807dJuvkY8,FaL0vz3lUyQjXohxog,53269.0,80.0,HTTP,0.0,(empty),text/json,-,0.0,T,F,451.0,-,0.0,0.0,F,-,-,-,-,-,-,-,53269.0,80.0,1.0,GET,/api/1d7a2f22157658516ebbad4748c9f43/sensors,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,0.0,451.0,200,OK,-,-,(empty),-,-,-,-,-,-,FaL0vz3lUyQjXohxog,-,text/json,53269.0,80.0,tcp,http,0.017781,201,872,SF,T,T,0.0,ShADadfF,6.0,521.0,5.0,1140.0,-,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HueSwitch
C7UcfI3e4hL3nQ3rH3,F9fYKv4uU646Sbftl3,40638.0,80.0,HTTP,0.0,(empty),text/plain,-,0.0,T,T,128.0,-,0.0,0.0,F,-,-,-,-,-,-,-,40638.0,80.0,1.0,POST,/queue/getmessage?duration=180000&interval=25&sso=91c2b44e0cc2e21ed49576ab6732c15b5c8a86e5f4211feb4a1e9a086dddf9d2663e7c6b035a33b43dd98c6168842c6bb4db90d7a83e0ad2cd8bf0010e8814e9836421ead32d055f3e05c80ba69c0955770db808bd9918cf1e9f2eb8ad0b227a626246c01274a1ddbc7663ca1a01aec93f5a829577f38c832649cf73f72a0c0d2fbe75ecf4adb27e0fe3bf0d10027b873f056baefe608d4d85f0fd8413d0a6ed3afe12cb943d5b384576983a1fc606ce661ee9090c3bfde87fa5e66716ac060b&i=0ca327b99f0c503971957b8ee9942ae4&auth=dc113a3394e4030f3863769a0df47d00dde01f39,-,1.1,-,-,128.0,32.0,200,OK,-,-,(empty),-,-,-,F9fYKv4uU646Sbftl3,-,text/plain,FoV7DN3WHhraZElvth,-,text/plain,40638.0,80.0,tcp,http,0.054790,792,255,SF,T,F,0.0,ShADadfF,6.0,1112.0,6.0,575.0,-,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HueBridge
C7XXi14oH0Hi8dWpxb,FJvnYq4qwjrY8q2rgf,33279.0,80.0,HTTP,0.0,(empty),text/json,-,0.0,T,F,464.0,-,0.0,0.0,F,-,-,-,-,-,-,-,33279.0,80.0,1.0,GET,/api/1d7a2f22157658516ebbad4748c9f43/sensors,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,0.0,464.0,200,OK,-,-,(empty),-,-,-,-,-,-,FJvnYq4qwjrY8q2rgf,-,text/json,33279.0,80.0,tcp,http,0.009400,201,885,SF,T,T,0.0,ShADadfF,6.0,521.0,5.0,1153.0,-,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HueSwitch
C7YSRK2KR2KY1XuTli,F3Ndh93xACAMXAXgGf,59934.0,80.0,HTTP,0.0,(empty),text/json,-,0.0,T,F,464.0,-,0.0,0.0,F,-,-,-,-,-,-,-,59934.0,80.0,1.0,GET,/api/1d7a2f22157658516ebbad4748c9f43/sensors,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,0.0,464.0,200,OK,-,-,(empty),-,-,-,-,-,-,F3Ndh93xACAMXAXgGf,-,text/json,59934.0,80.0,tcp,http,0.022235,201,885,SF,T,T,0.0,ShADadfF,6.0,521.0,5.0,1153.0,-,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HueSwitch
C7dMlj2ykMBc508QQg,FC1oX11LpQ9KKk8wH9,52834.0,80.0,HTTP,0.0,(empty),text/json,-,0.0,T,F,464.0,-,0.0,0.0,F,-,-,-,-,-,-,-,52834.0,80.0,1.0,GET,/api/1d7a2f22157658516ebbad4748c9f43/sensors,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,0.0,464.0,200,OK,-,-,(empty),-,-,-,-,-,-,FC1oX11LpQ9KKk8wH9,-,text/json,52834.0,80.0,tcp,http,0.018052,201,885,SF,T,T,0.0,ShADadfF,6.0,521.0,5.0,1153.0,-,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HueSwitch
C7doI5JHR3uaUa5gd,FJKbyR15z7OZLNOuM6,45125.0,80.0,HTTP,0.0,(empty),text/json,-,0.0,T,F,22.0,-,0.0,0.0,F,-,-,-,-,-,-,-,45125.0,80.0,1.0,GET,/api/792c3bef656bfd83720765ec2f717b9c/lights/new,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,0.0,22.0,200,OK,-,-,(empty),-,-,-,-,-,-,FJKbyR15z7OZLNOuM6,-,text/json,45125.0,80.0,tcp,http,0.016403,205,443,SF,T,T,0.0,ShADadfF,5.0,473.0,5.0,711.0,-,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HueBridge
C7npLAdTK2NFaMq6e,Fhb1Bp1b7ZyDboe6al,40619.0,80.0,HTTP,0.0,(empty),text/plain,-,0.0,T,T,128.0,-,0.0,0.0,F,-,-,-,-,-,-,-,40619.0,80.0,1.0,POST,/queue/getmessage?duration=180000&interval=25&sso=91c2b44e0cc2e21ed49576ab6732c15b5c8a86e5f4211feb4a1e9a086dddf9d2663e7c6b035a33b43dd98c6168842c6bb4db90d7a83e0ad2cd8bf0010e8814e9836421ead32d055f3e05c80ba69c0955770db808bd9918cf1e9f2eb8ad0b227a626246c01274a1ddbc7663ca1a01aec93f5a829577f38c832649cf73f72a0c0d2fbe75ecf4adb27e0fe3bf0d10027b873f056baefe608d4d85f0fd8413d0a6ed3afe12cb943d5b384576983a1fc606ce661ee9090c3bfde87fa5e66716ac060b&i=ba249b5edaedfbd47a8afd53922b1f54&auth=55680005fcb2ad4a296376e55deb124fee984240,-,1.1,-,-,128.0,32.0,200,OK,-,-,(empty),-,-,-,Fhb1Bp1b7ZyDboe6al,-,text/plain,Fph39O3rVLw1dJmAs1,-,text/plain,40619.0,80.0,tcp,http,0.043444,792,254,SF,T,F,0.0,ShADadfF,6.0,1112.0,6.0,574.0,-,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HueBridge
C8glJX1MViumUpJUrc,FqSZ1AE2X3uHfLtR1,46188.0,80.0,HTTP,0.0,(empty),application/soap+xml,-,0.0,T,T,363.0,363,0.0,0.0,F,-,-,-,-,-,-,-,46188.0,80.0,1.0,POST,/HNAP1/,-,1.1,ksoap2-android/2.6.0+,-,363.0,2424.0,200,OK,-,-,(empty),-,-,-,FqSZ1AE2X3uHfLtR1,-,application/soap+xml,FVAoQycenZcYN0OUh,-,application/soap+xml,46188.0,80.0,tcp,http,0.083163,691,2633,SF,T,T,0.0,ShADadfF,6.0,1011.0,6.0,2953.0,-,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D-LinkCam
C8mi1n2kbEnkjHAnZd,Fhk2vg3rrVcyOPgxol,49385.0,80.0,HTTP,0.0,(empty),text/json,-,0.0,T,F,22.0,-,0.0,0.0,F,-,-,-,-,-,-,-,49385.0,80.0,1.0,GET,/api/1d7a2f22157658516ebbad4748c9f43/sensors/new,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,0.0,22.0,200,OK,-,-,(empty),-,-,-,-,-,-,Fhk2vg3rrVcyOPgxol,-,text/json,49385.0,80.0,tcp,http,0.015126,205,443,SF,T,T,0.0,ShADadftF,6.0,537.0,6.0,1189.0,-,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HueSwitch
C8r2vx3dSoEZaRDAo4,FdAmIs3Ninz89jqlP7,34809.0,80.0,HTTP,0.0,(empty),text/json,-,0.0,T,F,451.0,-,0.0,0.0,F,-,-,-,-,-,-,-,34809.0,80.0,1.0,GET,/api/1d7a2f22157658516ebbad4748c9f43/sensors,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,0.0,451.0,200,OK,-,-,(empty),-,-,-,-,-,-,FdAmIs3Ninz89jqlP7,-,text/json,34809.0,80.0,tcp,http,0.010412,201,872,SF,T,T,0.0,ShADadfF,6.0,521.0,5.0,1140.0,-,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HueSwitch
C8wXuw4olqE88QGkL6,FJyPg8f3XKCGitmZb,54845.0,80.0,HTTP,0.0,(empty),text/json,-,0.0,T,F,451.0,-,0.0,0.0,F,-,-,-,-,-,-,-,54845.0,80.0,1.0,GET,/api/1d7a2f22157658516ebbad4748c9f43/sensors,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,0.0,451.0,200,OK,-,-,(empty),-,-,-,-,-,-,FJyPg8f3XKCGitmZb,-,text/json,54845.0,80.0,tcp,http,0.016718,201,872,SF,T,T,0.0,ShADadfF,6.0,521.0,5.0,1140.0,-,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HueSwitch
C92fEgrhJIpikai6h,FXx68I1Lsc571emVl8,36930.0,80.0,HTTP,0.0,(empty),text/json,-,0.0,T,F,22.0,-,0.0,0.0,F,-,-,-,-,-,-,-,36930.0,80.0,1.0,GET,/api/792c3bef656bfd83720765ec2f717b9c/lights/new,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,0.0,22.0,200,OK,-,-,(empty),-,-,-,-,-,-,FXx68I1Lsc571emVl8,-,text/json,36930.0,80.0,tcp,http,0.021120,205,443,SF,T,T,0.0,ShADadfF,5.0,473.0,5.0,711.0,-,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HueBridge
C9OA594BOKafMSdes3,FpRtjb1aEVaNQSa7Y,43214.0,80.0,HTTP,0.0,(empty),text/json,-,0.00362,T,F,2459.0,-,0.0,0.0,F,-,-,-,-,-,-,-,43214.0,80.0,1.0,GET,/api/1d7a2f22157658516ebbad4748c9f43,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,0.0,2459.0,200,OK,-,-,(empty),-,-,-,-,-,-,FpRtjb1aEVaNQSa7Y,-,text/json,43214.0,80.0,tcp,http,0.023873,193,2880,SF,T,T,0.0,ShADadfF,8.0,617.0,8.0,3304.0,-,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HueSwitch
C9PhXk462nAtKAhiT5,F2nTC91q6JiEs8Gag2,35192.0,80.0,HTTP,0.0,(empty),text/json,-,0.0,T,F,243.0,-,0.0,0.0,F,-,-,-,-,-,-,-,35192.0,80.0,1.0,GET,/api/1d7a2f22157658516ebbad4748c9f43/sensors,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,0.0,243.0,200,OK,-,-,(empty),-,-,-,-,-,-,F2nTC91q6JiEs8Gag2,-,text/json,35192.0,80.0,tcp,http,0.011571,201,664,SF,T,T,0.0,ShADadfF,6.0,521.0,5.0,932.0,-,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HueSwitch
C9XOQO2rySIDRyei5b,FUxfk6okJIgM6Uv3i,36245.0,10000.0,HTTP,0.0,(empty),application/xml,-,0.0,T,T,212.0,212,0.0,0.0,F,-,-,-,-,-,-,-,36245.0,10000.0,1.0,POST,/smartplug.cgi,-,1.1,-,-,212.0,217.0,200,OK,-,-,(empty),admin,-,-,FUxfk6okJIgM6Uv3i,-,application/xml,FlJ800177o1yxOz9ob,-,application/xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EdimaxPlug2101W
C9yjbu1WrMpxw5RlY4,FZgJnAPWTNceO3MIa,32827.0,80.0,HTTP,0.0,(empty),text/json,-,0.0,T,T,21.0,21,0.0,0.0,F,-,-,-,-,-,-,-,32827.0,80.0,1.0,PUT,/api/1d7a2f22157658516ebbad4748c9f43/scenes/9c59ccfd4-on-0/lights/1/state,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,21.0,125.0,200,OK,-,-,(empty),-,-,-,FZgJnAPWTNceO3MIa,-,text/json,FQNwLu2JnnT4Yt12n3,-,text/json,32827.0,80.0,tcp,http,0.018941,320,546,SF,T,T,0.0,ShADadfF,7.0,692.0,7.0,918.0,-,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HueSwitch
CAOBHl3Do31i032THk,FWwlWaB5DFpa5pMof,51975.0,80.0,HTTP,0.0,(empty),text/json,-,0.0,T,F,22.0,-,0.0,0.0,F,-,-,-,-,-,-,-,51975.0,80.0,1.0,GET,/api/792c3bef656bfd83720765ec2f717b9c/lights/new,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,0.0,22.0,200,OK,-,-,(empty),-,-,-,-,-,-,FWwlWaB5DFpa5pMof,-,text/json,51975.0,80.0,tcp,http,0.016983,205,443,SF,T,T,0.0,ShADadftF,6.0,537.0,6.0,1189.0,-,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HueBridge
CATzoO33sxQ1ymlKYh,F7IPcl1mbkD56nHfAl,45554.0,80.0,HTTP,0.0,(empty),text/json,-,0.0,T,F,464.0,-,0.0,0.0,F,-,-,-,-,-,-,-,45554.0,80.0,1.0,GET,/api/1d7a2f22157658516ebbad4748c9f43/sensors,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,0.0,464.0,200,OK,-,-,(empty),-,-,-,-,-,-,F7IPcl1mbkD56nHfAl,-,text/json,45554.0,80.0,tcp,http,0.010611,201,885,SF,T,T,0.0,ShADadfF,6.0,521.0,5.0,1153.0,-,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HueSwitch
CAfbCM1pIMgtCTKBz3,FO8Qj21egO8o668Jx8,56763.0,80.0,HTTP,0.0,(empty),text/json,-,0.0,T,F,464.0,-,0.0,0.0,F,-,-,-,-,-,-,-,56763.0,80.0,1.0,GET,/api/1d7a2f22157658516ebbad4748c9f43/sensors,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,0.0,464.0,200,OK,-,-,(empty),-,-,-,-,-,-,FO8Qj21egO8o668Jx8,-,text/json,56763.0,80.0,tcp,http,0.018645,201,885,SF,T,T,0.0,ShADadfF,6.0,521.0,5.0,1153.0,-,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HueSwitch
CAmhnK2W3IoEPWdB84,FITDYMXtLD3TqZrF2,49029.0,80.0,HTTP,0.0,(empty),text/json,-,0.0,T,F,464.0,-,0.0,0.0,F,-,-,-,-,-,-,-,49029.0,80.0,1.0,GET,/api/1d7a2f22157658516ebbad4748c9f43/sensors,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,0.0,464.0,200,OK,-,-,(empty),-,-,-,-,-,-,FITDYMXtLD3TqZrF2,-,text/json,49029.0,80.0,tcp,http,0.012454,201,885,SF,T,T,0.0,ShADadfF,6.0,521.0,5.0,1153.0,-,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HueSwitch
CB2A5a4qCOHDaPaBe3,FSwwZE1iiPhZTxlkBg,40643.0,80.0,HTTP,0.0,(empty),text/plain,-,0.0,T,T,128.0,-,0.0,0.0,F,-,-,-,-,-,-,-,40643.0,80.0,1.0,POST,/queue/getmessage?duration=180000&interval=25&sso=91c2b44e0cc2e21ed49576ab6732c15b5c8a86e5f4211feb4a1e9a086dddf9d2663e7c6b035a33b43dd98c6168842c6bb4db90d7a83e0ad2cd8bf0010e8814e9836421ead32d055f3e05c80ba69c0955770db808bd9918cf1e9f2eb8ad0b227a626246c01274a1ddbc7663ca1a01aec93f5a829577f38c832649cf73f72a0c0d2fbe75ecf4adb27e0fe3bf0d10027b873f056baefe608d4d85f0fd8413d0a6ed3afe12cb943d5b384576983a1fc606ce661ee9090c3bfde87fa5e66716ac060b&i=10ba01a1d594c8827263db273151e20a&auth=df2882c62c97f7024338a0815ea3ac84bf64d584,-,1.1,-,-,128.0,32.0,200,OK,-,-,(empty),-,-,-,FSwwZE1iiPhZTxlkBg,-,text/plain,Fe0tWS3yWpdOvpek9l,-,text/plain,40643.0,80.0,tcp,http,0.038156,792,254,SF,T,F,0.0,ShADadfF,6.0,1112.0,6.0,574.0,-,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HueBridge
CB31oP34FDac3AKmY1,FypqKz1satkNUoY83l,39665.0,80.0,HTTP,0.0,(empty),text/json,-,0.0,T,T,37.0,37,0.0,0.0,F,-,-,-,-,-,-,-,39665.0,80.0,1.0,POST,/api/,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,37.0,78.0,200,OK,-,-,(empty),-,-,-,FypqKz1satkNUoY83l,-,text/json,F0YnMW3N0Gx0gASWph,-,text/json,39665.0,80.0,tcp,http,0.012847,269,499,SF,T,T,0.0,ShADadfF,5.0,537.0,5.0,767.0,-,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HueBridge
CBBc8y3mAcSOrju91g,F0d3mk1Shk7MAehuN2,35887.0,80.0,HTTP,0.0,(empty),text/json,-,0.0,T,T,267.0,267,0.0,0.0,F,-,-,-,-,-,-,-,35887.0,80.0,1.0,POST,/api/1d7a2f22157658516ebbad4748c9f43/rules/,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,267.0,24.0,200,OK,-,-,(empty),-,-,-,F0d3mk1Shk7MAehuN2,-,text/json,FK8PC578CUHGtMOR1,-,text/json,35887.0,80.0,tcp,http,0.033199,538,445,SF,T,T,0.0,ShADadfF,7.0,910.0,7.0,817.0,-,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HueSwitch
CBDLcG4NW8zylXkHNc,FJke4D3dwzBhgpzv4g,41425.0,80.0,HTTP,0.0,(empty),text/json,-,0.0,T,F,464.0,-,0.0,0.0,F,-,-,-,-,-,-,-,41425.0,80.0,1.0,GET,/api/1d7a2f22157658516ebbad4748c9f43/sensors,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,0.0,464.0,200,OK,-,-,(empty),-,-,-,-,-,-,FJke4D3dwzBhgpzv4g,-,text/json,41425.0,80.0,tcp,http,0.008689,201,885,SF,T,T,0.0,ShADadfF,6.0,521.0,5.0,1153.0,-,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HueSwitch
CBE37j4zG5Z5T1TzY3,FLeKV9s1hN6p8gcE7,50499.0,80.0,HTTP,0.0,(empty),text/json,-,0.0,T,F,49.0,-,0.0,0.0,F,-,-,-,-,-,-,-,50499.0,80.0,1.0,GET,/api/1d7a2f22157658516ebbad4748c9f43/sensors/new,-,1.1,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-N7505 Build/LMY47X),-,0.0,49.0,200,OK,-,-,(empty),-,-,-,-,-,-,FLeKV9s1hN6p8gcE7,-,text/json,50499.0,80.0,tcp,http,0.020782,205,470,SF,T,T,0.0,ShADadfF,5.0,473.0,5.0,738.0,-,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HueSwitch
